rentalid,branchcity,date,rentedcars,availablecars,avgdailytemp,isweekend,marketingspend,customerrating,holidayflag,fuelprice,promotiontype
RID6142,Chcago,08-06-2023,198.0,277.0,26.1,,460.78,1.3,No,0.98,Discount
RID6143,Houston,05-22-2023,132.0,284.0,26.9,,376.55,1.6,N,0.85,Discount
RID6144,LA,06/05/2023,146.0,,5.7,Y,444.5,2.2,,1.89,
RID6145,Houston,2023-08-13,97.0,110.0,9.8,Yes,257.95,3.8,N,1.29 USD,Loyalty
RID6146,Ney York,2023-05-12,62.0,146.0,hot,TRUE,$78.17,4.2,Yes,1.85,loyalti
RID6147,NYC,20/12/2023,161.0,259.0,12.3,Yes,498.77,1.2,No,1.29,Loyalty
RID6148,Huston,19/07/2023,166.0,176.0,16.2,yes,84.73,1.1,No,0.84 USD,loyalti
RID6149,LA,28/08/2023,19.0,81.0,11.3,,464.31,3.3,,"1,21",loyalti
RID6150,Houston,07-02-2023,165.0,64.0,-0.4,,151.84,1.1,,1.5,None
RID6151,denver,2023-07-02,95.0,127.0,-4.4,yes,351.85,4.0,No,1.08 USD,loyalti
RID6152,denver,32/13/2024,132.0,268.0,29.4,yes,408.41,3.8,no,1.39,Loyalty
RID6153,Denver,05/09/2023,91.0,197.0,-2.4,yes,63.93,4.3,no,0.85,None
RID6154,newyork,2023-12-10,89.0,142.0,15.6,Yes,439.83,4.6,no,1.82,
RID6155,NYC,2023-10-16,4.0,261.0,33.4,No,146.51,0.0,N,1.46,
RID6156,LA,2023-10-20,3.0,220.0,22.1,TRUE,355.58,1.7,,1.92,loyalti
RID6157,LA,08-13-2023,127.0,70.0,-999,TRUE,350.65,1.3,,1.38,None
RID6158,LA,28/10/2023,64.0,193.0,18.3,yes,472.94,2.3,N,0.99,Discount
RID6159,Chcago,25/08/2023,29.0,100.0,26.8,Y,$106.64,2.1,no,1.71,
RID6160,LA,10-23-2023,196.0,261.0,4.3,,364.99,4.8,N,0.95,None
RID6161,Los Angeles,32/13/2024,40.0,242.0,12.3,Yes,405.66,0.0,no,1.45,Discount
RID6162,Chicago,2023-04-25,26.0,175.0,38.1,No,422.5,0.0,Yes,1.25,Loyalty
RID6163,Chicago,17/09/2023,128.0,,14.8,No,132.6,2.6,Yes,1.79,Discount
RID6164,NYC,04-13-2023,45.0,,23.8,Yes,461.29,3.8,N,1.09,loyalti
RID6165,LA,06-06-2023,39.0,68.0,10.9,,405.8,4.7,N,1.4,None
RID6166,Ney York,2023-07-09,127.0,182.0,5.5,yes,416.66,1.4,no,1.51,Discouunt
RID6167,New York,12/02/2023,96.0,68.0,-4.7,Y,242.06,2.6,N,1.9,loyalti
RID6168,Ney York,07-19-2023,24.0,,21.0,No,369.8,4.0,Yes,1.78,Discouunt
RID6169,NYC,05-13-2023,137.0,173.0,hot,Yes,456.92,2.7,Yes,1.07,
RID6170,New York,2023-05-08,133.0,240.0,3.4,No,50.66,4.5,Yes,1.1,
RID6171,Houston,2023-12-23,130.0,198.0,7.3,yes,320.27,1.8,,1.39,Discount
RID6172,newyork,2023-04-30,9999.0,150.0,24.9,TRUE,251.67,1.6,no,1.35,Loyalty
RID6173,New York,32/13/2024,182.0,182.0,5.2,,466.63,2.7,No,1.79,loyalti
RID6174,Ney York,2023-07-09,186.0,171.0,33.2,No,352.11,3.7,,1.64,None
RID6175,LA,07-10-2023,133.0,293.0,21.1,Y,352.14,2.3,N,0.87,Loyalty
RID6176,denver,14/10/2023,8.0,53.0,-999,yes,428.07,3.2,,0.87,Discount
RID6177,Denver,2023-10-19,56.0,280.0,7.3,,51.8,1.2,No,1.78,Loyalty
RID6178,New York,06-23-2023,61.0,141.0,29.4,Y,169.79,3.2,no,1.82,
RID6179,LA,04-25-2023,85.0,127.0,31.8,Y,135.48,1.1,No,0.82,loyalti
RID6180,NYC,12-29-2023,9999.0,107.0,20.9,Y,239.6,3.2,Yes,0.88,
RID6181,New York,07-28-2023,43.0,,-999,,483.09,6.0,No,0.88,Discouunt
RID6182,Chcago,02-27-2023,165.0,54.0,4.8,Yes,$292.91,2.1,N,1.12,loyalti
RID6183,NYC,2023-09-25,153.0,274.0,25.4,TRUE,98.23,3.5,No,1.56,None
RID6184,Chcago,04/01/2023,28.0,110.0,19.8,,61.74,3.8,no,1.35,loyalti
RID6185,NYC,04-04-2023,26.0,233.0,38.3,Y,322.14,4.1,No,1.79,None
RID6186,newyork,30/07/2023,55.0,51.0,25.1,TRUE,410.07,4.5,Yes,0.99,Discouunt
RID6187,Huston,32/13/2024,27.0,183.0,29.0,No,367.05,2.1,N,1.53,None
RID6188,Ney York,11-10-2023,159.0,176.0,24.3,yes,50.35,4.5,No,1.33,Loyalty
RID6189,NYC,32/13/2024,65.0,101.0,8.9,,457.39,2.4,No,1.78,None
RID6190,Chcago,12-11-2023,174.0,224.0,35.5,yes,62.43,5.0,no,1.98,None
RID6191,Chcago,10-09-2023,100.0,245.0,31.2,No,57.06,4.1,No,1.75,Loyalty
RID6192,NYC,21/05/2023,46.0,93.0,17.3,Yes,53.03,6.0,Yes,1.9,Loyalty
RID6193,Los Angeles,2023-11-02,71.0,222.0,hot,Yes,74.34,1.8,no,1.43,loyalti
RID6194,Houston,2023-03-29,198.0,57.0,-3.5,TRUE,230.91,3.1,No,1.82,Discount
RID6195,Los Angeles,2023-11-11,175.0,125.0,-1.8,yes,127.15,3.3,no,1.33,Discount
RID6196,Chicago,05/07/2023,24.0,78.0,-1.2,,190.35,1.8,no,1.16 USD,Discouunt
RID6197,Huston,32/13/2024,114.0,169.0,-3.6,TRUE,486.78,6.0,,1.36,loyalti
RID6198,Los Angeles,10-15-2023,8.0,105.0,28.3,yes,111.85,3.7,,1.35,Discouunt
RID6199,Chcago,11-14-2023,81.0,252.0,-2.7,TRUE,404.81,3.3,Yes,1.62,
RID6200,Ney York,08-01-2023,57.0,244.0,2.2,yes,263.75,1.4,N,"0,92",Discouunt
RID6201,newyork,09-06-2023,76.0,288.0,33.2,yes,120.81,1.9,,1.17,
RID6202,denver,2023-05-23,73.0,144.0,39.1,yes,295.32,2.0,Yes,1.5,Discouunt
RID6203,New York,2023-11-11,102.0,141.0,38.6,No,89.63,2.4,no,1.37,Loyalty
RID6204,Denver,18/02/2023,110.0,219.0,9.6,Yes,355.56,3.9,No,1.14,
RID6205,Chicago,05-02-2023,166.0,67.0,10.2,Y,338.08,1.9,N,1.51 USD,Discount
RID6206,Houston,20/11/2023,13.0,279.0,37.9,,372.65,1.6,no,1.66,Discouunt
RID6207,Chicago,06-11-2023,195.0,171.0,26.8,Yes,389.56,0.0,no,1.24 USD,loyalti
RID6208,Houston,2023-01-10,121.0,295.0,9.5,,$398.54,0.0,No,"1,51",
RID6209,Chicago,2023-10-08,0.0,190.0,23.9,Yes,209.39,1.1,No,1.45,Loyalty
RID6210,Chcago,02-08-2023,72.0,181.0,hot,,185.96,1.3,,"0,97",Loyalty
RID6211,denver,10/12/2023,182.0,291.0,25.9,Y,211.01,2.8,no,1.55,Loyalty
RID6212,Huston,2023-06-19,84.0,164.0,14.4,Y,468.68,4.1,No,1.74,None
RID6213,LA,01-22-2023,70.0,88.0,32.8,Yes,374.87,3.5,,0.95,Discount
RID6214,Chicago,03-19-2023,5.0,63.0,14.2,Yes,63.13,2.3,,1.16,
RID6215,Houston,32/13/2024,32.0,254.0,34.8,No,82.59,2.2,Yes,1.33,Loyalty
RID6216,Ney York,17/11/2023,34.0,262.0,-2.0,,260.52,1.5,no,1.29,
RID6217,Houston,18/01/2023,140.0,84.0,2.3,Yes,111.79,1.8,N,1.78,
RID6218,LA,02-26-2023,61.0,192.0,3.7,Yes,124.37,3.3,No,1.68 USD,
RID6219,Los Angeles,03/11/2023,55.0,196.0,17.0,yes,82.48,2.5,,1.09,
RID6220,New York,03-15-2023,97.0,163.0,7.9,TRUE,314.53,3.6,N,0.87,
RID6221,Los Angeles,2023-01-09,59.0,113.0,hot,,75.51,6.0,no,1.67,None
RID6222,denver,09-16-2023,145.0,248.0,39.0,,382.27,3.2,No,1.92,Discouunt
RID6223,New York,2023-01-15,84.0,65.0,-0.5,Y,264.8,3.8,N,1.1,Loyalty
RID6224,denver,29/07/2023,88.0,244.0,4.2,Y,365.26,2.0,No,1.34,Discount
RID6225,Chcago,19/12/2023,147.0,60.0,-3.3,yes,$449.59,1.5,N,1.92,
RID6226,NYC,09-30-2023,32.0,136.0,7.9,yes,411.99,3.5,Yes,1.57,Loyalty
RID6227,New York,2023-06-17,27.0,204.0,30.5,No,106.03,1.2,N,"1,47",Loyalty
RID6228,New York,03-31-2023,197.0,166.0,14.7,,256.02,4.9,Yes,1.39,
RID6229,Chicago,2023-05-01,57.0,292.0,28.7,yes,$476.49,2.6,,1.92,Loyalty
RID6230,New York,23/01/2023,151.0,239.0,1.7,yes,364.76,3.9,No,1.6,None
RID6231,newyork,02-02-2023,134.0,91.0,14.1,TRUE,161.33,3.1,no,0.95,Loyalty
RID6232,NYC,17/12/2023,,62.0,-4.0,TRUE,408.77,3.3,,1.95,loyalti
RID6233,Los Angeles,2023-06-27,26.0,81.0,14.4,Y,149.06,1.5,Yes,1.49,
RID6234,Denver,2023-01-15,185.0,54.0,34.5,Yes,215.24,4.1,N,1.81,loyalti
RID6235,newyork,06-04-2023,190.0,97.0,14.9,No,$151.55,3.0,No,1.56,
RID6236,Los Angeles,03-20-2023,108.0,221.0,5.7,No,$132.91,3.4,No,1.62,
RID6237,Chicago,04/06/2023,61.0,82.0,33.0,Y,158.78,2.4,No,1.0,Discouunt
RID6238,Denver,32/13/2024,41.0,123.0,9.8,No,299.78,1.4,No,1.97,Discount
RID6239,New York,2023-06-27,72.0,249.0,34.5,yes,401.75,6.0,,1.66,
RID6240,newyork,29/12/2023,71.0,252.0,19.0,yes,474.3,2.1,N,0.8,
RID6241,Denver,22/11/2023,,169.0,35.0,yes,374.02,4.0,Yes,0.97,Discount
RID6242,LA,05-15-2023,89.0,,3.1,Y,412.94,1.9,No,1.84,
RID6243,Houston,2023-08-02,101.0,148.0,30.5,,$148.6,2.6,,1.93 USD,loyalti
RID6244,newyork,03-19-2023,52.0,163.0,13.4,TRUE,$148.78,3.8,N,1.02,
RID6245,NYC,32/13/2024,81.0,108.0,33.4,yes,375.68,2.0,no,1.07,None
RID6246,Los Angeles,03-26-2023,188.0,123.0,-2.5,yes,205.13,6.0,N,1.42,Discouunt
RID6247,Los Angeles,08-08-2023,56.0,207.0,4.7,yes,243.78,6.0,Yes,0.85,
,Chicago,2023-04-14,162.0,116.0,3.5,Yes,204.66,4.0,N,0.87,
RID6249,Denver,2023-05-09,109.0,73.0,16.1,Y,421.29,2.4,,1.18,Discouunt
RID6250,LA,02-13-2023,61.0,195.0,0.6,Yes,223.71,4.9,Yes,1.98,
RID6251,denver,23/07/2023,64.0,298.0,-999,No,186.37,1.1,Yes,0.8,
RID6252,Denver,27/03/2023,3.0,281.0,8.7,,76.76,1.2,Yes,1.34,loyalti
RID6253,Chcago,2023-06-01,173.0,56.0,28.5,No,120.2,2.1,No,1.2,Loyalty
RID6254,Houston,26/05/2023,127.0,210.0,hot,No,146.45,4.2,,1.91,Discouunt
RID6255,Ney York,2023-08-21,,98.0,23.8,No,430.76,2.8,No,1.28,Discount
RID6256,Chicago,29/03/2023,179.0,247.0,-2.1,yes,137.85,3.8,no,1.1,Loyalty
RID6257,Chicago,11-28-2023,,164.0,14.0,Y,$487.34,4.5,,1.77,loyalti
RID6258,Ney York,2023-05-29,163.0,73.0,28.4,No,396.67,1.1,Yes,1.55 USD,
RID6259,New York,11-12-2023,58.0,253.0,5.4,Yes,375.79,0.0,No,0.89,None
RID6260,denver,2023-05-30,5.0,270.0,-4.3,yes,497.49,0.0,No,1.3,Discount
RID6261,Huston,28/02/2023,39.0,197.0,23.6,Yes,343.46,1.5,No,1.62,Discount
RID6262,NYC,32/13/2024,16.0,146.0,8.0,,282.84,4.7,Yes,1.73,
RID6263,Huston,17/01/2023,34.0,135.0,1.7,,242.48,4.4,,1.48 USD,
RID6264,LA,2023-11-02,132.0,55.0,10.0,Yes,242.11,1.1,no,1.68 USD,Discount
RID6265,NYC,31/10/2023,86.0,99.0,25.8,,$473.6,4.0,N,1.37,Loyalty
RID6266,LA,2023-10-03,74.0,73.0,31.3,,294.56,2.2,no,1.64,Discount
RID6267,Chcago,08-18-2023,150.0,271.0,10.2,,251.36,3.7,No,1.08 USD,loyalti
RID6268,Houston,2023-05-29,126.0,82.0,hot,Yes,63.76,1.1,No,1.79,loyalti
RID6269,Chicago,10-15-2023,194.0,287.0,36.3,,223.27,2.8,N,0.93,loyalti
RID6270,NYC,06-28-2023,167.0,183.0,35.9,yes,77.53,4.4,no,1.74,Loyalty
RID6271,denver,21/10/2023,103.0,234.0,17.9,Yes,161.53,5.0,,1.91,
RID6272,Houston,2023-01-06,177.0,272.0,4.6,Y,179.29,2.4,No,1.98 USD,
RID6273,newyork,2023-11-05,156.0,207.0,10.4,yes,372.06,6.0,N,1.69,
RID6274,Los Angeles,25/06/2023,33.0,189.0,-999,Yes,208.31,2.0,no,1.65,Discouunt
RID6275,Denver,12/03/2023,93.0,114.0,29.7,TRUE,95.76,1.8,Yes,1.96 USD,Loyalty
RID6276,Chicago,32/13/2024,182.0,280.0,31.2,yes,450.97,3.8,no,0.84,Loyalty
RID6277,Los Angeles,03-09-2023,46.0,252.0,24.3,Y,408.04,1.1,,1.52,
RID6278,Chicago,32/13/2024,37.0,53.0,24.3,Y,431.18,2.9,No,0.88,loyalti
RID6279,NYC,2023-03-30,131.0,143.0,12.9,yes,94.31,3.3,N,1.61,
RID6280,Ney York,2023-07-03,180.0,105.0,-1.4,,259.72,1.1,No,1.32,Discouunt
RID6281,LA,2023-05-12,158.0,245.0,-999,No,140.96,3.4,,1.95 USD,
RID6282,newyork,2023-04-22,168.0,108.0,10.0,Y,153.02,3.9,No,1.67 USD,loyalti
,Ney York,08-24-2023,130.0,172.0,20.6,No,346.75,1.4,N,1.66,
RID6284,New York,03-24-2023,199.0,282.0,-4.0,No,$373.81,1.4,No,1.85,None
RID6285,newyork,28/09/2023,9999.0,76.0,30.7,Y,327.62,3.4,Yes,"1,91",loyalti
RID6286,New York,2023-06-14,143.0,262.0,-3.1,,319.95,4.5,no,0.96,Loyalty
RID6287,Houston,04-25-2023,46.0,76.0,28.6,yes,300.1,2.1,Yes,1.35,Discount
RID6288,denver,02-12-2023,113.0,133.0,0.4,Y,357.7,2.7,no,1.04,loyalti
RID6289,Chcago,2023-03-21,84.0,69.0,21.7,yes,$465.17,2.1,,1.82,Discouunt
RID6290,NYC,2023-02-26,41.0,64.0,-3.6,,450.43,1.9,Yes,1.88 USD,loyalti
RID6291,Chcago,32/13/2024,190.0,193.0,-999,No,440.01,2.1,No,0.86,Discount
RID6292,New York,03-24-2023,54.0,142.0,-2.4,TRUE,377.31,2.8,N,1.97 USD,
RID6293,denver,08-23-2023,51.0,290.0,10.8,Yes,232.33,2.1,Yes,1.57,Discouunt
RID6294,NYC,18/11/2023,48.0,93.0,22.5,TRUE,200.14,4.9,Yes,0.96,
RID6295,New York,2023-10-28,194.0,209.0,4.6,yes,314.6,1.9,,1.88,loyalti
RID6296,Ney York,2023-01-17,36.0,,7.5,TRUE,310.15,2.9,,1.56,
RID6297,Chicago,21/03/2023,190.0,72.0,-3.6,TRUE,73.83,4.4,N,1.15,Loyalty
,Denver,2023-01-14,,126.0,4.5,TRUE,440.87,4.9,N,1.31,Discount
RID6299,Los Angeles,11-16-2023,35.0,251.0,2.0,No,395.76,0.0,no,1.57,Discouunt
RID6300,Denver,06/11/2023,47.0,168.0,36.0,No,50.33,6.0,Yes,0.82,
RID6301,Ney York,2023-04-18,197.0,255.0,29.3,,187.49,2.3,N,1.49,Discount
RID6302,LA,32/13/2024,61.0,291.0,32.3,yes,307.86,1.9,Yes,1.65,Discount
RID6303,Huston,20/11/2023,159.0,129.0,hot,TRUE,498.04,2.3,No,1.9,None
,Chicago,01-03-2023,27.0,73.0,3.3,Yes,252.17,1.3,N,1.52,loyalti
RID6305,Denver,2023-03-17,169.0,226.0,28.1,Y,405.9,3.8,N,1.38,Loyalty
RID6306,Chcago,19/06/2023,62.0,271.0,26.4,TRUE,388.53,3.5,no,1.35,None
RID6307,newyork,2023-03-05,161.0,197.0,18.4,yes,$261.83,3.1,Yes,0.91,Discount
RID6308,NYC,10-11-2023,131.0,173.0,-3.5,Y,225.05,4.7,No,1.73 USD,Loyalty
RID6309,NYC,2023-12-26,108.0,71.0,38.3,Yes,293.38,1.6,Yes,0.87,Discouunt
RID6310,denver,08-17-2023,7.0,133.0,3.4,No,384.74,2.8,,1.19,None
RID6311,Los Angeles,01/06/2023,194.0,108.0,38.6,yes,191.32,3.2,No,0.8,
RID6312,Huston,2023-10-30,37.0,180.0,15.8,Yes,262.57,4.0,No,1.96 USD,None
RID6313,denver,2023-03-06,177.0,277.0,9.7,No,117.29,2.6,Yes,1.92 USD,
RID6314,Ney York,02-08-2023,123.0,68.0,0.5,yes,429.29,1.5,No,0.96 USD,None
RID6315,newyork,2023-01-15,170.0,119.0,30.7,Y,263.86,2.9,,0.96,None
RID6316,New York,2023-02-17,101.0,94.0,37.4,No,234.89,2.8,No,1.5,Discouunt
RID6317,Denver,09-18-2023,47.0,288.0,35.5,TRUE,177.34,6.0,Yes,1.48,Discount
RID6318,Chicago,06-05-2023,102.0,165.0,7.2,,369.96,2.4,Yes,1.48,
RID6319,newyork,26/06/2023,2.0,144.0,39.7,Yes,120.0,4.7,no,1.92 USD,
RID6320,Chicago,16/05/2023,146.0,83.0,23.8,No,283.08,1.9,N,1.95,None
RID6321,NYC,2023-07-26,63.0,,21.8,No,351.5,0.0,,2.0,None
RID6322,Chicago,32/13/2024,181.0,207.0,33.9,No,253.59,6.0,no,1.32,Discount
,denver,10-21-2023,16.0,130.0,7.5,Y,$438.16,3.6,N,1.94,Discouunt
RID6324,Huston,2023-06-10,89.0,216.0,9.3,Yes,466.72,3.3,No,0.94,Discount
RID6325,Denver,2023-09-13,135.0,153.0,2.5,,224.33,1.9,no,1.72,Discount
RID6326,Los Angeles,08-18-2023,68.0,260.0,19.4,yes,375.67,5.0,,1.15,loyalti
RID6327,Chcago,2023-12-27,7.0,188.0,-0.1,,159.54,3.2,no,0.89,Discouunt
RID6328,Denver,01/12/2023,7.0,225.0,2.6,TRUE,331.25,2.8,Yes,1.22,Discount
RID6329,Huston,2023-02-13,89.0,,-0.7,Yes,$457.23,4.7,no,1.97,
RID6330,LA,19/07/2023,158.0,293.0,36.9,yes,119.63,2.5,,1.11,Discouunt
RID6331,newyork,2023-04-28,19.0,260.0,29.9,yes,292.01,2.0,No,1.49,
RID6332,NYC,08-31-2023,189.0,99.0,-1.9,,493.05,3.3,No,1.35,Loyalty
RID6333,denver,2023-03-14,187.0,166.0,12.2,yes,214.52,6.0,no,1.46,Discouunt
RID6334,New York,03-30-2023,,289.0,21.4,yes,84.29,3.2,Yes,1.95 USD,
RID6335,newyork,10/03/2023,172.0,186.0,30.1,TRUE,107.53,1.9,N,0.94,Discount
RID6336,Ney York,2023-03-01,2.0,271.0,-4.3,yes,482.63,4.4,N,1.28,Discouunt
RID6337,NYC,05-20-2023,2.0,162.0,-2.5,TRUE,405.68,4.4,,1.04,Discount
RID6338,Los Angeles,07/07/2023,52.0,,37.3,No,315.2,0.0,,1.96,
RID6339,newyork,2023-08-03,98.0,264.0,9.3,Yes,71.35,4.5,Yes,1.49,None
RID6340,denver,2023-03-30,129.0,217.0,4.0,No,$344.78,3.9,no,0.85 USD,Discouunt
RID6341,Huston,05-23-2023,,220.0,-1.7,yes,417.74,4.6,Yes,1.98 USD,Loyalty
RID6342,NYC,04-11-2023,143.0,278.0,15.8,yes,434.65,1.8,Yes,1.64,Discouunt
RID6343,newyork,08-02-2023,9.0,299.0,33.1,TRUE,481.73,0.0,Yes,1.68,Discouunt
RID6344,Chcago,02-01-2023,194.0,242.0,5.8,yes,415.53,2.3,Yes,1.68,Discount
RID6345,denver,2023-06-23,37.0,274.0,17.4,yes,$456.51,1.1,no,0.96,
RID6346,Houston,32/13/2024,81.0,259.0,-1.3,TRUE,210.69,6.0,N,0.81,
RID6347,Houston,13/01/2023,25.0,73.0,16.9,No,158.42,0.0,Yes,1.01,Discount
RID6348,Chicago,30/12/2023,199.0,277.0,-1.9,,193.16,3.7,No,1.96,Discount
RID6349,Houston,32/13/2024,135.0,295.0,2.7,,114.99,1.5,N,1.05,None
RID6350,Houston,10-20-2023,122.0,77.0,27.6,TRUE,$194.0,2.1,N,1.09,Discount
RID6351,Huston,15/08/2023,14.0,267.0,39.6,TRUE,137.53,4.2,no,1.8,Loyalty
RID6352,Ney York,2023-08-01,136.0,181.0,-2.3,Yes,212.09,2.3,N,1.2,None
RID6353,Chicago,03-02-2023,149.0,55.0,-3.4,Y,55.71,1.1,No,1.82,Loyalty
RID6354,LA,06/09/2023,78.0,64.0,15.5,No,135.7,4.6,No,0.83,loyalti
RID6355,Ney York,2023-10-06,165.0,187.0,38.5,TRUE,148.35,3.7,No,1.53 USD,None
RID6356,Houston,2023-03-28,125.0,225.0,12.7,Yes,242.45,2.2,N,1.57,Discount
RID6357,Chcago,08/06/2023,167.0,58.0,-1.8,No,429.12,3.2,no,1.16,
RID6358,NYC,2023-07-01,123.0,105.0,24.5,No,100.01,1.6,,0.87 USD,
RID6359,Huston,02-14-2023,29.0,144.0,2.0,No,482.46,1.2,,"1,76",Discouunt
RID6360,LA,2023-02-01,0.0,130.0,2.1,,392.83,2.6,no,1.77,Loyalty
RID6361,LA,06-17-2023,24.0,50.0,17.7,yes,217.95,3.7,,1.91,loyalti
RID6362,NYC,06-29-2023,126.0,150.0,19.2,yes,148.96,3.1,no,1.73,
RID6363,Denver,32/13/2024,101.0,292.0,32.6,yes,149.48,4.8,No,1.46,
RID6364,Los Angeles,32/13/2024,183.0,127.0,-3.9,No,82.93,4.8,No,1.95,Discount
RID6365,newyork,2023-09-24,45.0,282.0,hot,yes,75.75,3.2,,1.42,Discount
RID6366,Los Angeles,15/02/2023,196.0,160.0,20.7,Y,234.91,0.0,no,1.65,Loyalty
,Chicago,26/01/2023,74.0,202.0,28.4,,156.0,1.6,Yes,1.42,Loyalty
RID6368,Chicago,2023-08-18,199.0,127.0,3.7,,190.18,1.3,no,1.11,Discouunt
RID6369,New York,11-16-2023,196.0,131.0,20.8,,198.57,2.0,Yes,1.22,
RID6370,newyork,19/11/2023,191.0,279.0,16.4,Yes,311.99,3.8,N,1.38,
RID6371,Chicago,2023-04-06,185.0,97.0,34.0,TRUE,242.48,1.6,N,1.41,Loyalty
RID6372,Denver,05-26-2023,4.0,111.0,0.5,TRUE,194.43,1.6,,1.54,Discount
RID6373,Houston,2023-03-14,149.0,106.0,24.2,TRUE,67.17,1.8,N,1.68,loyalti
RID6374,Chicago,31/01/2023,192.0,269.0,29.9,TRUE,214.06,6.0,no,1.97,Discount
RID6375,denver,27/02/2023,16.0,172.0,2.4,TRUE,230.46,6.0,no,1.11,
RID6376,Chicago,08-03-2023,25.0,111.0,34.9,Yes,293.3,0.0,No,1.16,Discouunt
RID6377,Huston,2023-02-23,155.0,284.0,-1.9,No,257.12,1.6,no,0.9,Loyalty
RID6378,LA,11-01-2023,124.0,177.0,-0.4,No,293.96,2.0,Yes,1.89,loyalti
RID6379,Huston,2023-05-20,38.0,225.0,36.0,Yes,477.56,4.6,no,1.22,
RID6380,Huston,15/07/2023,29.0,87.0,28.8,yes,215.44,6.0,Yes,0.97,loyalti
RID6381,Denver,16/01/2023,95.0,129.0,22.7,Y,117.4,1.1,,1.24,Discount
RID6382,Houston,09-13-2023,170.0,280.0,6.6,No,177.68,1.2,no,1.81,Loyalty
RID6383,Huston,06-24-2023,37.0,266.0,14.9,TRUE,460.88,2.5,N,1.76,loyalti
RID6384,denver,02-14-2023,122.0,141.0,1.7,Yes,205.24,3.4,,1.55,
RID6385,Chicago,09-22-2023,133.0,239.0,11.7,yes,91.17,0.0,no,0.82,Discount
RID6386,newyork,07-17-2023,163.0,69.0,10.1,Yes,360.69,0.0,,1.58,
RID6387,denver,04-23-2023,22.0,219.0,19.3,Y,231.52,4.2,Yes,1.88,loyalti
RID6388,Los Angeles,01-17-2023,118.0,114.0,23.9,yes,491.57,0.0,no,1.59,Discouunt
RID6389,denver,2023-02-12,14.0,233.0,35.5,,205.42,2.3,,"0,83",None
RID6390,Los Angeles,07-20-2023,174.0,156.0,hot,,$269.48,1.7,Yes,1.36,Discouunt
RID6391,denver,05-13-2023,16.0,132.0,19.8,yes,406.19,1.9,N,0.9,
RID6392,Chcago,2023-06-27,141.0,86.0,-1.1,TRUE,256.61,0.0,Yes,1.92,
RID6393,Los Angeles,25/01/2023,185.0,238.0,19.8,Yes,269.06,1.2,,1.82,
RID6394,LA,23/09/2023,118.0,261.0,14.0,Yes,297.92,3.7,No,1.28,Discount
RID6395,Ney York,07-13-2023,175.0,84.0,9.8,Yes,247.93,3.7,no,1.51,Loyalty
RID6396,New York,04/06/2023,121.0,157.0,5.0,No,$135.12,2.3,N,1.29,
RID6397,newyork,2023-02-28,102.0,95.0,26.7,,389.25,2.1,Yes,1.02,Discouunt
RID6398,Huston,2023-06-07,0.0,66.0,-3.3,yes,89.42,2.2,no,1.84,None
RID6399,Denver,2023-07-26,68.0,250.0,20.4,Yes,381.8,2.4,no,1.15,loyalti
RID6400,denver,2023-03-06,150.0,126.0,30.1,Y,56.73,2.5,Yes,0.88,
RID6401,Chcago,03-26-2023,132.0,191.0,39.6,yes,482.42,4.4,No,1.97,
RID6402,NYC,25/10/2023,7.0,271.0,29.6,,189.95,3.4,no,"1,95",loyalti
RID6403,denver,2023-08-31,12.0,291.0,16.7,No,208.23,2.7,No,1.18,Discount
RID6404,Denver,23/04/2023,101.0,133.0,2.7,Yes,304.53,3.0,,1.07,None
RID6405,denver,2023-10-25,21.0,287.0,3.3,TRUE,$240.45,3.9,Yes,1.81,
RID6406,Chcago,31/01/2023,180.0,75.0,19.5,,169.86,1.2,,1.3,None
RID6407,Chicago,03-06-2023,67.0,293.0,25.2,yes,347.4,2.9,,1.3,None
RID6408,Chicago,2023-09-06,188.0,50.0,17.4,Yes,138.78,1.9,Yes,1.66,Loyalty
RID6409,Chcago,05-10-2023,148.0,162.0,8.1,No,219.32,3.5,N,1.59 USD,Loyalty
RID6410,Chicago,2023-04-19,10.0,284.0,1.9,Y,199.47,0.0,No,1.23 USD,Loyalty
RID6411,denver,06/08/2023,189.0,235.0,38.3,Yes,245.63,1.9,No,"0,99",Loyalty
RID6412,Huston,11-01-2023,144.0,180.0,38.6,TRUE,286.48,1.4,N,1.23,Loyalty
RID6413,LA,01-10-2023,98.0,,21.8,yes,178.58,2.6,No,1.91,loyalti
RID6414,NYC,20/06/2023,84.0,88.0,33.0,No,217.37,1.6,No,0.8,Discount
RID6415,LA,26/08/2023,61.0,80.0,hot,No,58.73,2.9,no,1.78,None
RID6416,New York,03-18-2023,69.0,291.0,2.1,,228.64,0.0,No,1.91 USD,
RID6417,Huston,07-29-2023,119.0,268.0,23.8,,196.75,4.3,no,1.4,Discouunt
RID6418,newyork,07-14-2023,45.0,289.0,25.6,yes,441.4,0.0,N,1.83 USD,loyalti
RID6419,NYC,10/06/2023,94.0,85.0,4.1,No,393.17,2.5,no,1.53,Loyalty
RID6420,LA,07-08-2023,167.0,137.0,-2.5,,281.69,2.3,No,1.95,
RID6421,Chcago,08/04/2023,155.0,87.0,21.9,,$135.77,3.7,Yes,1.92,loyalti
RID6422,Houston,03/12/2023,107.0,221.0,4.4,Yes,$213.2,1.8,no,1.49,Loyalty
RID6423,Chicago,2023-11-20,156.0,164.0,17.7,,344.37,3.2,no,1.36,Discount
